date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2021-01-30,2021,0,,SAS,MEM,1551.56441278343,1527.94588714718,0.670755805353076,0.329244194646924,1529.75812782801,1549.7521721026,,,,,,,1514.5244967012,1437.70565158781,0.652423015820508,0.347576984179492,112,129,40,"",""
2021-01-30,2021,0,,BOS,LAL,1583.65195758994,1669.43970380435,0.5204416768092244,0.4795583231907756,1579.39641519679,1673.6952461975,,,,,,,1640.12243975944,1635.73667274609,0.59474555483637,0.40525444516363,95,96,93,"",""
2021-01-30,2021,0,,DAL,PHO,1513.35216653576,1550.31276938074,0.5897383749997454,0.41026162500025465,1503.74720041452,1559.91773550198,,,,,,,1582.98612646555,1551.70390743414,0.581810817701449,0.418189182298551,105,111,76,"",""
2021-01-30,2021,0,,GSW,DET,1431.41643276546,1402.77870490474,0.6771048081483596,0.3228951918516404,1443.27923165659,1390.91590601361,,,,,,,1453.50002542753,1393.0021681742,0.689649779365649,0.310350220634351,118,91,21,"",""
2021-01-31,2021,0,,NYK,LAC,1458.79008372367,1628.55522525047,0.40092787845143085,0.5990721215485691,1449.02204247339,1638.32326650075,,,,,,,1441.65238460089,1640.82765779023,0.328820710841992,0.671179289158008,115,129,65,"",""
2021-01-31,2021,0,,DEN,UTA,1604.26504467493,1624.67582818988,0.6125757728250176,0.38742422717498237,1612.28645005696,1616.65442280785,,,,,,,1614.87255065876,1650.88313555642,0.609309220119219,0.390690779880781,128,117,92,"",""
2021-01-31,2021,0,,TOR,ORL,1571.68693481395,1416.92178364414,0.8125318422503992,0.1874681577496008,1575.50315582366,1413.10556263443,,,,,,,1533.06998753463,1421.64130297705,0.748364909198086,0.251635090801914,115,102,40,"",""
2021-01-31,2021,0,,IND,PHI,1542.70189942123,1559.12608428507,0.6180078415445766,0.38199215845542345,1529.80868480223,1572.01929890407,,,,,,,1514.46003042442,1553.88645561227,0.552473808834115,0.447526191165885,110,119,64,"",""
2021-01-31,2021,0,,WAS,BRK,1378.2052434972,1542.90771878671,0.4079473637856099,0.5920526362143901,1385.18648540991,1535.926476874,,,,,,,1428.57251239201,1535.13342224787,0.456974433252789,0.543025566747211,149,146,43,"",""
2021-01-31,2021,0,,MIN,CLE,1320.42982806164,1390.85146601651,0.5424641452396572,0.45753585476034275,1326.72067300167,1384.56062107648,,,,,,,1292.10458579285,1395.26305580336,0.470968239474132,0.529031760525868,109,104,4,"",""
2021-02-01,2021,0,,MIA,CHO,1487.67913964842,1447.82459409963,0.6910574192594627,0.30894258074053726,1473.54962830758,1461.95410544047,,,,,,,1517.64448249203,1438.86430794192,0.70574836038401,0.29425163961599,121,129,41,"",""
2021-02-01,2021,0,,ATL,LAL,1467.09512716908,1673.6952461975,0.3512294008296608,0.6487705991703392,1461.21844903013,1679.57192433645,,,,,,,1516.17558675443,1635.75442359625,0.444384874184999,0.555615125815001,99,107,78,"",""
2021-02-01,2021,0,,OKC,HOU,1477.83216881057,1554.22930730404,0.5339150904090132,0.4660849095909868,1454.03468914194,1578.02678697267,,,,,,,1415.50378933042,1472.08394821772,0.538634930072056,0.461365069927944,106,136,28,"",""
2021-02-01,2021,0,,MIL,POR,1606.28566513465,1489.1094907852,0.7773286911423457,0.2226713088576543,1614.17699315989,1481.21816275996,,,,,,,1619.69657492333,1420.41868460005,0.82571576627102,0.17428423372898,134,106,57,"",""
2021-02-01,2021,0,,NOP,SAC,1493.93145351669,1439.03288858176,0.7092342313696111,0.29076576863038894,1478.17134938023,1454.79299271822,,,,,,,1497.27636377348,1444.71544902708,0.673537478905417,0.326462521094583,109,118,38,"",""
2021-02-01,2021,0,,CLE,MIN,1384.56062107648,1326.72067300167,0.7127135487479073,0.28728645125209273,1387.02561929121,1324.25567478694,,,,,,,1390.80789773165,1373.52289738372,0.630012707313265,0.369987292686735,100,98,11,"",""
2021-02-01,2021,0,,CHI,NYK,1414.93961799327,1449.02204247339,0.5937409413374354,0.4062590586625646,1421.94718507505,1442.01447539161,,,,,,,1394.90039571063,1434.90350014537,0.620017384467288,0.379982615532712,110,102,19,"",""
2021-02-01,2021,0,,DAL,PHO,1503.74720041452,1559.91773550198,0.5627431878641682,0.4372568121358318,1499.03278042318,1564.63215549332,,,,,,,1597.26031821664,1572.05812193883,0.637656060900509,0.362343939099491,108,109,81,"",""
2021-02-01,2021,0,,SAS,MEM,1529.75812782801,1549.7521721026,0.6131449522674303,0.38685504773256973,1500.41939277714,1579.09090715347,,,,,,,1520.09518486185,1456.8492323115,0.688988182308939,0.311011817691061,102,133,45,"",""
2021-02-02,2021,0,,ORL,TOR,1413.10556263443,1575.50315582366,0.4111557987048101,0.5888442012951899,1402.56077728133,1586.04794117676,,,,,,,1404.3193830386,1539.19745088318,0.407910391687715,0.592089608312285,108,123,37,"",""
2021-02-02,2021,0,,BRK,LAC,1535.926476874,1638.32326650075,0.4965507971741193,0.5034492028258807,1542.30670711437,1631.94303626038,,,,,,,1557.3493872527,1643.74446129217,0.474054233059337,0.525945766940663,124,120,85,"",""
2021-02-02,2021,0,,IND,MEM,1529.80868480223,1579.09090715347,0.5724746810344292,0.4275253189655708,1542.32374505163,1566.57584690407,,,,,,,1508.88750943246,1470.44789524357,0.72252369214976,0.27747630785024,134,116,46,"",""
2021-02-02,2021,0,,WAS,POR,1385.18648540991,1481.21816275996,0.5057106270341263,0.4942893729658737,1374.01388746797,1492.3907607019,,,,,,,1427.37821576025,1420.78288353834,0.67407835613988,0.32592164386012,121,132,22,"",""
2021-02-02,2021,0,,UTA,DET,1616.65442280785,1390.91590601361,0.8670474760380776,0.13295252396192236,1619.10892931617,1388.46139950529,,,,,,,1644.55617994552,1383.76814518548,0.893588857112454,0.106411142887546,117,105,52,"",""
2021-02-02,2021,0,,GSW,BOS,1443.27923165659,1579.39641519679,0.4482096155379151,0.5517903844620848,1437.76915290673,1584.90649394665,,,,,,,1469.33548869644,1604.45540230273,0.429656994315978,0.570343005684022,107,111,64,"",""
2021-02-03,2021,0,,MIL,IND,1614.17699315989,1542.32374505163,0.7289430808926648,0.2710569191073352,1621.98367962438,1534.51705858714,,,,,,,1638.51526120261,1506.0447905634,0.812431948496645,0.187568051503355,130,110,77,"",""
2021-02-03,2021,0,,CHO,PHI,1461.95410544047,1572.01929890407,0.48551907308572373,0.5144809269142763,1453.85024365518,1580.12316068936,,,,,,,1438.81362148958,1579.30895046663,0.405816313582536,0.594183686417464,111,118,53,"",""
2021-02-03,2021,0,,ATL,DAL,1461.21844903013,1499.03278042318,0.5885488146374487,0.4114511853625513,1451.63974661046,1508.61148284285,,,,,,,1522.43488120649,1588.46350717149,0.524070612635204,0.475929387364796,116,122,72,"",""
2021-02-03,2021,0,,CLE,LAC,1387.02561929121,1631.94303626038,0.302755263405433,0.697244736594567,1377.52451779719,1641.4441377544,,,,,,,1362.14279096984,1647.8800617488,0.282550887491667,0.717449112508333,99,121,47,"",""
2021-02-03,2021,0,,CHI,NYK,1421.94718507505,1442.01447539161,0.6130449356882028,0.38695506431179716,1413.66321258943,1450.29844787723,,,,,,,1401.78300689925,1434.6724303277,0.559592081496855,0.440407918503145,103,107,20,"",""
2021-02-03,2021,0,,MIA,WAS,1473.54962830758,1374.01388746797,0.7592587742763127,0.24074122572368728,1463.44760690128,1384.11590887427,,,,,,,1521.04811572268,1416.96547955373,0.785156083951607,0.214843916048393,100,103,37,"",""
2021-02-03,2021,0,,OKC,HOU,1454.03468914194,1578.02678697267,0.4655273733342904,0.5344726266657096,1469.99843994902,1562.06303616559,,,,,,,1274.5435770036,1489.9908069145,0.314334337876723,0.685665662123277,104,87,9,"",""
2021-02-03,2021,0,,SAS,MIN,1500.41939277714,1324.25567478694,0.8305775708965751,0.16942242910342487,1501.97095617221,1322.70411139187,,,,,,,1485.80493748674,1330.64401560896,0.797163000157324,0.202836999842676,111,108,16,"",""
2021-02-03,2021,0,,NOP,PHO,1478.17134938023,1564.63215549332,0.519474609354822,0.48052539064517796,1494.81920783683,1547.98429703672,,,,,,,1487.45522332443,1571.24993420632,0.482840666001299,0.517159333998701,123,101,62,"",""
2021-02-03,2021,0,,SAC,BOS,1454.79299271822,1584.90649394665,0.45677138295958564,0.5432286170404144,1462.62754080407,1577.0719458608,,,,,,,1457.5595921206,1547.93265011091,0.520451716854337,0.479548283145663,116,111,51,"",""
2021-02-04,2021,0,,ATL,UTA,1451.63974661046,1619.10892931617,0.4041064197889689,0.5958935802110311,1438.64394648761,1632.10472943902,,,,,,,1494.05015847104,1645.37443851802,0.347444767850197,0.652555232149803,91,112,76,"",""
2021-02-04,2021,0,,DAL,GSW,1508.61148284285,1437.76915290673,0.7277917409227197,0.2722082590772803,1470.85564606239,1475.52498968719,,,,,,,1587.65924909361,1472.22500923083,0.699519532620562,0.300480467379438,116,147,62,"",""
2021-02-04,2021,0,,PHI,POR,1580.12316068936,1492.3907607019,0.7466216171241772,0.2533783828758228,1555.42024303448,1517.09367835678,,,,,,,1623.87488370348,1197.82374968587,0.929174121406461,0.0708258785935389,105,121,10,"",""
2021-02-04,2021,0,,MEM,HOU,1566.57584690407,1562.06303616559,0.646027786770538,0.35397221322946204,1550.16946887652,1578.46941419314,,,,,,,1485.16542890454,1441.35378088298,0.717085750294793,0.282914249705207,103,115,35,"",""
2021-02-04,2021,0,,LAL,DEN,1679.57192433645,1612.28645005696,0.7237165739237097,0.2762834260762903,1687.83126226371,1604.0271121297,,,,,,,1649.21068941242,1613.70337471011,0.640162408499636,0.359837591500364,114,93,91,"",""
2021-02-05,2021,0,,ORL,CHI,1402.56077728133,1413.66321258943,0.6252132322309722,0.37478676776902775,1406.98660062323,1409.23738924753,,,,,,,1408.27939706475,1394.00571904336,0.627316984369614,0.372683015630386,123,119,15,"",""
2021-02-05,2021,0,,IND,NOP,1534.51705858714,1494.81920783683,0.6908648100703401,0.30913518992965994,1528.22954944049,1501.10671698348,,,,,,,1515.66841607208,1515.35982656171,0.611348429434018,0.388651570565982,113,114,57,"",""
2021-02-05,2021,0,,BRK,TOR,1542.30670711437,1586.04794117676,0.5802626018115556,0.41973739818844436,1532.90975230407,1595.44489598706,,,,,,,1629.07014718162,1521.27089477305,0.741543150229058,0.258456849770942,117,123,78,"",""
2021-02-05,2021,0,,CLE,MIL,1377.52451779719,1621.98367962438,0.30331240523837777,0.6966875947616222,1369.24245433481,1630.26574308676,,,,,,,1346.20307246833,1647.50078996761,0.215884123076233,0.784115876923767,105,123,43,"",""
2021-02-05,2021,0,,OKC,MIN,1469.99843994902,1322.70411139187,0.8058928686542536,0.19410713134574642,1458.76523747536,1333.93731386553,,,,,,,1182.47403665837,1335.26354031105,0.40024572013138,0.59975427986862,103,106,0,"",""
2021-02-05,2021,0,,CHO,UTA,1453.85024365518,1632.10472943902,0.3892492555014135,0.6107507444985865,1443.11902012882,1642.83595296538,,,,,,,1431.55127072865,1656.81504845845,0.357234986209435,0.642765013790565,121,138,66,"",""
2021-02-05,2021,0,,MIA,WAS,1463.44760690128,1384.11590887427,0.7373647000977466,0.2626352999022534,1472.75430919296,1374.80920658259,,,,,,,1502.32354202785,1411.07723400231,0.715769856298221,0.284230143701779,122,95,32,"",""
2021-02-05,2021,0,,PHO,DET,1547.98429703672,1388.46139950529,0.8166679935842182,0.18333200641578185,1552.43164723156,1384.01404931045,,,,,,,1559.09481231532,1393.13228294116,0.799198321162897,0.200801678837103,109,92,39,"",""
2021-02-05,2021,0,,LAC,BOS,1641.4441377544,1577.0719458608,0.7203508084323149,0.2796491915676851,1630.953056129,1587.5630274862,,,,,,,1625.68458147371,1573.11360570634,0.65790001409932,0.34209998590068,115,119,85,"",""
2021-02-06,2021,0,,NYK,POR,1450.29844787723,1517.09367835678,0.5476405461273246,0.4523594538726754,1460.00285213579,1507.38927409822,,,,,,,1438.84930408823,1445.89840670641,0.583506848728298,0.416493151271702,110,99,28,"",""
2021-02-06,2021,0,,SAC,DEN,1462.62754080407,1604.0271121297,0.44070161212670056,0.5592983878732994,1470.76917449068,1595.88547844309,,,,,,,1464.59933335495,1598.87056676907,0.410905739738118,0.589094260261882,119,114,62,"",""
2021-02-06,2021,0,,ORL,CHI,1406.98660062323,1409.23738924753,0.6370746545060099,0.36292534549399014,1379.7319601822,1436.49202968856,,,,,,,1415.5851574587,1367.42815707433,0.663967223610543,0.336032776389457,92,118,13,"",""
2021-02-06,2021,0,,CLE,MIL,1369.24245433481,1630.26574308676,0.2835490707833431,0.7164509292166569,1359.61083706035,1639.89736036122,,,,,,,1373.82106344614,1652.99637260524,0.236080170649262,0.763919829350738,99,124,51,"",""
2021-02-06,2021,0,,HOU,SAS,1578.46941419314,1501.97095617221,0.7341940422423079,0.2658059577576921,1566.43682974685,1514.0035406185,,,,,,,1444.63044550384,1505.18338150789,0.510331328109852,0.489668671890148,106,111,40,"",""
2021-02-06,2021,0,,OKC,MIN,1458.76523747536,1333.93731386553,0.7848595245987215,0.21514047540127845,1460.5273576399,1332.17519370099,,,,,,,1300.96853023681,1338.34932316993,0.560970044801201,0.439029955198799,120,118,2,"",""
2021-02-06,2021,0,,ATL,TOR,1438.64394648761,1595.44489598706,0.4189774304447638,0.5810225695552362,1452.0487754623,1582.04006701237,,,,,,,1482.07835272497,1573.24524033297,0.55441339114512,0.44558660885488,132,121,61,"",""
2021-02-06,2021,0,,PHI,BRK,1555.42024303448,1532.90975230407,0.6693456612428521,0.3306543387571479,1563.88745007262,1524.44254526593,,,,,,,1571.62560426163,1550.29688440939,0.687968937356817,0.312031062643183,124,108,74,"",""
2021-02-06,2021,0,,DAL,GSW,1470.85564606239,1475.52498968719,0.6338495643336832,0.3661504356663168,1474.1432937045,1472.23734204508,,,,,,,1562.05470501325,1491.87943719926,0.695104053020957,0.304895946979043,134,132,61,"",""
2021-02-06,2021,0,,NOP,MEM,1501.10671698348,1550.16946887652,0.5727838600927666,0.4272161399072334,1509.09797301613,1542.17821284387,,,,,,,1521.83045182531,1485.57487728831,0.581362611980497,0.418637388019503,118,109,52,"",""
2021-02-06,2021,0,,LAL,DET,1687.83126226371,1384.01404931045,0.9108906619496481,0.08910933805035193,1688.87288023095,1382.97243134321,,,,,,,1635.14270403392,1389.79292167935,0.891039340497443,0.108960659502557,135,129,51,"",""
2021-02-07,2021,0,,CHO,WAS,1443.11902012882,1374.80920658259,0.7248940418518497,0.2751059581481503,1451.61003576508,1366.31819094633,,,,,,,1399.66257712533,1397.93663153435,0.614995108344743,0.385004891655257,119,97,14,"",""
2021-02-07,2021,0,,IND,UTA,1528.22954944049,1642.83595296538,0.47899207071622013,0.5210079292837799,1519.63217501983,1651.43332738604,,,,,,,1508.44859074354,1629.24433761001,0.438905937417328,0.561094062582672,95,103,76,"",""
2021-02-07,2021,0,,NYK,MIA,1460.00285213579,1472.75430919296,0.6229862962532466,0.37701370374675336,1449.64512766384,1483.11203366491,,,,,,,1441.67713404855,1494.91750436793,0.46653742108085,0.53346257891915,103,109,37,"",""
2021-02-07,2021,0,,PHO,BOS,1552.43164723156,1587.5630274862,0.592283612681738,0.407716387318262,1559.97734747644,1580.01732724132,,,,,,,1568.58783498579,1575.45763679575,0.605250294897516,0.394749705102484,100,91,78,"",""
2021-02-07,2021,0,,LAC,SAC,1630.953056129,1470.76917449068,0.8172369867520811,0.18276301324791888,1619.41339016052,1482.30884045916,,,,,,,1587.32794523783,1466.94605622698,0.799360121616714,0.200639878383286,110,113,61,"",""
2021-02-08,2021,0,,CHO,HOU,1451.61003576508,1566.43682974685,0.4786754717396246,0.5213245282603753,1471.83955059559,1546.20731491634,,,,,,,1409.74931040792,1402.10385480405,0.561208559495352,0.438791440504648,119,94,16,"",""
2021-02-08,2021,0,,CHI,WAS,1436.49202968856,1366.31819094633,0.7270287135266473,0.27297128647335267,1425.84680345304,1376.96341718185,,,,,,,1388.16299922023,1393.23547552876,0.657367051586773,0.342632948413227,101,105,12,"",""
2021-02-08,2021,0,,MEM,TOR,1542.17821284387,1582.04006701237,0.5856916602131007,0.4143083397868993,1525.61024481837,1598.60803503787,,,,,,,1457.94870481325,1567.20311050582,0.445438585533135,0.554561414466865,113,128,55,"",""
2021-02-08,2021,0,,SAS,GSW,1514.0035406185,1472.23734204508,0.6934018648929712,0.3065981351070288,1517.87927458509,1468.36160807849,,,,,,,1523.36456484275,1491.20866519485,0.649929166879876,0.350070833120124,105,100,54,"",""
2021-02-08,2021,0,,DAL,MIN,1474.1432937045,1332.17519370099,0.8010516765396588,0.1989483234603412,1476.4893124667,1329.82917493879,,,,,,,1559.15898134796,1367.84975809121,0.821720582239798,0.178279417760202,127,122,33,"",""
2021-02-08,2021,0,,PHO,CLE,1559.97734747644,1359.61083706035,0.8492906882888835,0.15070931171111646,1561.85657108871,1357.73161344808,,,,,,,1546.99778131947,1342.02695079954,0.806861513341877,0.193138486658123,119,113,26,"",""
2021-02-08,2021,0,,DEN,MIL,1595.88547844309,1639.89736036122,0.5798830974618399,0.42011690253816014,1581.00878092201,1654.7740578823,,,,,,,1594.73415013134,1658.89558554218,0.57678562162952,0.42321437837048,112,125,90,"",""
2021-02-08,2021,0,,LAL,OKC,1688.87288023095,1460.5273576399,0.8687679312854396,0.1312320687145604,1690.62158557676,1458.77865229409,,,,,,,1598.46552766344,1361.83419784632,0.85986782187223,0.14013217812777,119,112,38,"",""
2021-02-09,2021,0,,DET,BRK,1382.97243134321,1524.44254526593,0.4406015234643349,0.5593984765356651,1395.71465015028,1511.70032645886,,,,,,,1394.28997892406,1526.26115519252,0.409809668271379,0.590190331728621,122,111,33,"",""
2021-02-09,2021,0,,MIA,NYK,1483.11203366491,1449.64512766384,0.6831524440871602,0.31684755591283975,1485.8785697251,1446.87859160365,,,,,,,1521.33062055884,1436.86348072004,0.707764283692897,0.292235716307103,98,96,42,"",""
2021-02-09,2021,0,,NOP,HOU,1509.09797301613,1546.20731491634,0.5895312014323597,0.4104687985676403,1525.77237702829,1529.53291090418,,,,,,,1533.58808158454,1440.52228270147,0.772530069291581,0.227469930708419,130,101,45,"",""
2021-02-09,2021,0,,SAS,GSW,1517.87927458509,1468.36160807849,0.7028053954788446,0.2971946045211554,1489.03169132,1497.20919134358,,,,,,,1524.1477591706,1481.96980686935,0.662424198131049,0.337575801868951,91,114,52,"",""
2021-02-09,2021,0,,UTA,BOS,1651.43332738604,1580.01732724132,0.7284454724805652,0.27155452751943476,1657.5762314188,1573.87442320856,,,,,,,1634.81759143765,1601.2809777898,0.686156768132684,0.313843231867316,122,108,89,"",""
2021-02-09,2021,0,,POR,ORL,1507.38927409822,1379.7319601822,0.7875969530220996,0.21240304697790036,1510.8872012204,1376.23403306002,,,,,,,1480.34316226748,1359.8323829241,0.750205317209982,0.249794682790018,106,97,20,"",""
2021-02-09,2021,0,,SAC,PHI,1482.30884045916,1563.88745007262,0.5264856973407351,0.47351430265926486,1472.6055879426,1573.59070258918,,,,,,,1472.28072467629,1619.10549390708,0.408075039181854,0.591924960818146,111,119,68,"",""
2021-02-10,2021,0,,WAS,TOR,1376.96341718185,1598.60803503787,0.33175841825334834,0.6682415817466516,1366.37548623453,1609.19596598519,,,,,,,1394.73622334783,1596.00549343199,0.320311307249141,0.679688692750859,115,137,46,"",""
2021-02-10,2021,0,,DAL,ATL,1476.4893124667,1452.0487754623,0.6717999592442865,0.3282000407557135,1478.90221296699,1449.63587496201,,,,,,,1555.29761575931,1513.10077647911,0.665604563137694,0.334395436862306,118,117,64,"",""
2021-02-10,2021,0,,MIN,LAC,1329.82917493879,1619.41339016052,0.25136707236914035,0.7486329276308596,1326.15677428322,1623.08579081609,,,,,,,1371.90815518599,1594.40539825888,0.306655357435594,0.693344642564406,112,119,40,"",""
2021-02-10,2021,0,,MEM,CHO,1525.61024481837,1471.83955059559,0.707893515258521,0.29210648474147904,1532.92376817651,1464.52602723745,,,,,,,1461.82371920507,1426.21060439817,0.653375368424514,0.346624631575486,130,114,28,"",""
2021-02-10,2021,0,,BRK,IND,1511.70032645886,1519.63217501983,0.6294800525386702,0.37051994746132977,1518.86292237336,1512.46957910533,,,,,,,1536.71948129342,1504.20997443269,0.58098548630122,0.41901451369878,104,94,59,"",""
2021-02-10,2021,0,,CHI,NOP,1425.84680345304,1525.77237702829,0.5001071082334578,0.49989289176654217,1438.09623181365,1513.52294866768,,,,,,,1372.74244019589,1542.06637668824,0.437695237191401,0.562304762808599,129,116,31,"",""
2021-02-10,2021,0,,DEN,CLE,1581.00878092201,1357.73161344808,0.865405655869185,0.13459434413081495,1586.57201586614,1352.16837850395,,,,,,,1601.56016826614,1344.65032834546,0.897200191039438,0.102799808960562,133,95,35,"",""
2021-02-10,2021,0,,PHO,MIL,1561.85657108871,1654.7740578823,0.5101911442176027,0.4898088557823973,1565.79379021492,1650.83683875609,,,,,,,1561.72393721262,1628.81072207434,0.522172576072111,0.477827423927889,125,124,84,"",""
2021-02-10,2021,0,,LAL,OKC,1690.62158557676,1458.77865229409,0.8710462742729078,0.12895372572709218,1691.44533907881,1457.95489879204,,,,,,,1641.90356621763,1320.47546804249,0.905576538577266,0.0944234614227343,114,113,36,"",""
2021-02-11,2021,0,,BOS,TOR,1573.87442320856,1609.19596598519,0.5920192425782544,0.40798075742174555,1583.85275672631,1599.21763246744,,,,,,,1585.69275728566,1603.22155134601,0.623345687423027,0.376654312576973,120,106,84,"",""
2021-02-11,2021,0,,HOU,MIA,1529.53291090418,1485.8785697251,0.6957077027745393,0.3042922972254607,1516.30733108118,1499.1041495481,,,,,,,1423.20091333276,1515.0859090747,0.473607662045423,0.526392337954577,94,101,37,"",""
2021-02-11,2021,0,,DET,IND,1395.71465015028,1512.46957910533,0.4759063935071867,0.5240936064928132,1382.51049670713,1525.67373254848,,,,,,,1403.30459254123,1497.88935441176,0.54665357385752,0.45334642614248,95,111,30,"",""
2021-02-11,2021,0,,GSW,ORL,1497.20919134358,1376.23403306002,0.7810909523755318,0.21890904762446817,1500.08613347246,1373.35709093114,,,,,,,1496.92951250843,1419.55169207105,0.692632122548466,0.307367877451534,111,105,33,"",""
2021-02-11,2021,0,,POR,PHI,1510.8872012204,1573.59070258918,0.5534687498603993,0.4465312501396007,1516.3716179551,1568.10628585448,,,,,,,1478.71779520419,1630.46420049609,0.388475316013386,0.611524683986614,118,114,71,"",""
2021-02-12,2021,0,,CHO,MIN,1464.52602723745,1326.15677428322,0.7977295103514063,0.20227048964859373,1467.15323603011,1323.52956549056,,,,,,,1429.64827586017,1420.94852135696,0.622518984851254,0.377481015148746,120,114,22,"",""
2021-02-12,2021,0,,WAS,NYK,1366.37548623453,1446.87859160365,0.5280288713858119,0.4719711286141881,1350.03634840092,1463.21772943726,,,,,,,1358.14418694845,1429.89480521181,0.504979063042052,0.495020936957948,91,109,13,"",""
2021-02-12,2021,0,,DAL,NOP,1478.90221296699,1513.52294866768,0.5929932626358307,0.40700673736416926,1488.3804013977,1504.04476023697,,,,,,,1553.33826706124,1534.51820308857,0.635696277802414,0.364303722197586,143,130,68,"",""
2021-02-12,2021,0,,ATL,SAS,1449.63587496201,1489.03169132,0.5863424930826188,0.41365750691738123,1436.0650535128,1502.60251276921,,,,,,,1508.78018978094,1493.20005766246,0.633292220808412,0.366707779191588,114,125,51,"",""
2021-02-12,2021,0,,CHI,LAC,1438.09623181365,1623.08579081609,0.3800728022202988,0.6199271977797012,1426.84485126743,1634.33717136231,,,,,,,1380.49115321259,1600.03658445294,0.305225147652737,0.694774852347263,106,125,43,"",""
2021-02-12,2021,0,,BOS,DET,1583.85275672631,1382.51049670713,0.8500082151669598,0.1499917848330402,1566.53122388731,1399.83202954613,,,,,,,1553.97898079092,1411.24321856711,0.775923004604812,0.224076995395188,102,108,42,"",""
2021-02-12,2021,0,,UTA,MIL,1657.5762314188,1650.83683875609,0.6489532639466402,0.3510467360533598,1665.89590690995,1642.51716326494,,,,,,,1647.63566857701,1628.32041575389,0.678747854027035,0.321252145972965,129,115,93,"",""
2021-02-12,2021,0,,DEN,OKC,1586.57201586614,1457.95489879204,0.7885197623914332,0.21148023760856682,1588.29971775865,1456.22719689953,,,,,,,1610.35172146451,1350.63301538434,0.89946578679421,0.10053421320579,97,95,38,"",""
2021-02-12,2021,0,,POR,CLE,1516.3716179551,1352.16837850395,0.8206674547937605,0.17933254520623954,1521.05211344712,1347.48788301193,,,,,,,1485.29099057291,1331.68053167954,0.741872411663082,0.258127588336918,129,110,16,"",""
2021-02-12,2021,0,,LAL,MEM,1691.44533907881,1532.92376817651,0.8158034089158496,0.18419659108415043,1694.61318092139,1529.75592633393,,,,,,,1642.21975637557,1466.9082848828,0.813974067529601,0.186025932470399,115,105,71,"",""
2021-02-12,2021,0,,SAC,ORL,1472.6055879426,1373.35709093114,0.7589564083788559,0.24104359162114408,1452.72185203445,1393.24082683929,,,,,,,1483.29562806886,1423.19235558877,0.733860839705063,0.266139160294937,112,123,31,"",""
2021-02-13,2021,0,,PHO,PHI,1565.79379021492,1568.10628585448,0.6369925212563947,0.3630074787436053,1572.34844936828,1561.55162670112,,,,,,,1597.87862846546,1620.42658258685,0.589028395036668,0.410971604963332,120,111,87,"",""
2021-02-13,2021,0,,ATL,IND,1436.0650535128,1525.67373254848,0.5149498555562186,0.48505014444378136,1423.98045893656,1537.75832712472,,,,,,,1486.2567334647,1508.55620329439,0.519652666206776,0.480347333793224,113,125,49,"",""
2021-02-13,2021,0,,NYK,HOU,1463.21772943726,1516.30733108118,0.567102224042516,0.432897775957484,1477.82961070084,1501.6954498176,,,,,,,1409.04888728903,1374.38120276406,0.592961974742374,0.407038025257626,121,99,13,"",""
2021-02-13,2021,0,,GSW,BRK,1500.08613347246,1518.86292237336,0.614805696940819,0.385194303059181,1480.82379336689,1538.12526247893,,,,,,,1498.06176462959,1622.2954440312,0.443988019310318,0.556011980689682,117,134,73,"",""
2021-02-13,2021,0,,UTA,MIA,1665.89590690995,1499.1041495481,0.8228499585811896,0.1771500414188104,1670.34293097201,1494.65712548604,,,,,,,1655.89270336041,1524.03385481194,0.760309489817167,0.239690510182833,112,94,82,"",""
2021-02-14,2021,0,,WAS,BOS,1350.03634840092,1566.53122388731,0.3383628599045362,0.6616371400954638,1367.91649681245,1548.65107547578,,,,,,,1379.63134922627,1590.42376389042,0.310202542274152,0.689797457725848,104,91,41,"",""
2021-02-14,2021,0,,DET,NOP,1399.83202954613,1504.04476023697,0.4939376902863521,0.5060623097136479,1411.01459061668,1492.86219916642,,,,,,,1428.65436412911,1527.66102865466,0.472983075538124,0.527016924461876,123,112,41,"",""
2021-02-14,2021,0,,TOR,MIN,1599.21763246744,1323.52956549056,0.8968435215348033,0.10315647846519671,1582.99925340478,1339.74794455322,,,,,,,1598.0914589021,1440.73038316909,0.78966748427442,0.21033251572558,112,116,57,"",""
2021-02-14,2021,0,,CHO,SAS,1467.15323603011,1502.60251276921,0.5918416327675686,0.4081583672324314,1452.62963572028,1517.12611307904,,,,,,,1377.84368895923,1503.53105225216,0.430422867578944,0.569577132421056,110,122,26,"",""
2021-02-14,2021,0,,DAL,POR,1488.3804013977,1521.05211344712,0.5956982593027231,0.40430174069727687,1481.34057633104,1528.09193851378,,,,,,,1555.92421702315,1492.55266433064,0.698950874076561,0.301049125923439,118,121,60,"",""
2021-02-14,2021,0,,OKC,MIL,1456.22719689953,1642.51716326494,0.3783106198030536,0.6216893801969464,1465.62614831645,1633.11821184802,,,,,,,1364.36122647736,1625.0003280249,0.263564744822808,0.736435255177192,114,109,44,"",""
